Category,category_id,Subcategory,subcategory_id,amount,year
議会費,01,議会費,0100,557817000,2006
総務費,02,総務管理費,0201,3720720000,2006
総務費,02,徴税費,0202,585683000,2006
総務費,02,戸籍住民基本台帳費,0203,323210000,2006
総務費,02,選挙費,0204,115778000,2006
総務費,02,統計調査費,0205,19748000,2006
総務費,02,監査委員費,0206,40962000,2006
民生費,03,社会福祉費,0301,4830739000,2006
民生費,03,老人福祉費,0302,1975327000,2006
民生費,03,児童福祉費,0303,5301214000,2006
民生費,03,生活保護費,0304,2425433000,2006
民生費,03,災害救助費,0305,0,2006
衛生費,04,保健衛生費,0401,968331000,2006
衛生費,04,結核対策費,0402,9705000,2006
衛生費,04,保健所費,0403,0,2006
衛生費,04,清掃費,0404,1263089000,2006
労働費,05,失業対策費,0501,0,2006
労働費,05,労働諸費,0502,22863000,2006
農林水産業費,06,農業費,0601,458791000,2006
農林水産業費,06,畜産業費,0602,24727000,2006
農林水産業費,06,農地費,0603,330442000,2006
農林水産業費,06,林業費,0604,21694000,2006
農林水産業費,06,水産業費,0605,113537000,2006
商工費,07,商工費,0700,657752000,2006
土木費,08,土木管理費,0801,93162000,2006
土木費,08,道路橋りょう費,0802,1720492000,2006
土木費,08,河川費,0803,30000,2006
土木費,08,港湾費,0804,0,2006
土木費,08,都市計画費,0805,5444492000,2006
土木費,08,住宅費,0806,1939230000,2006
土木費,08,空港費,0807,0,2006
消防費,09,消防費,0900,1283727000,2006
教育費,10,教育総務費,1001,689712000,2006
教育費,10,小学校費,1002,1041464000,2006
教育費,10,中学校費,1003,1449495000,2006
教育費,10,高等学校費,1004,0,2006
教育費,10,特殊学校費,1005,0,2006
教育費,10,幼稚園費,1006,475706000,2006
教育費,10,社会教育費,1007,1052337000,2006
教育費,10,保健体育費,1008,682125000,2006
教育費,10,大学費,1009,0,2006
災害復旧費,11,農林水産施設,1101,31424000,2006
災害復旧費,11,公共土木施設,1102,42400000,2006
災害復旧費,11,その他,1103,0,2006
公債費,12,公債費,1200,3504134000,2006
諸支出金,13,普通財産取得費,1301,0,2006
諸支出金,13,公営企業費,1302,0,2006
諸支出金,13,市町村たばこ税都道府県交付金,1303,0,2006
前年度繰上充用金,14,前年度繰上充用金,1400,0,2006
